gbifID,datetime,decimalLatitude,decimalLongitude,air_temperature_7d,air_temperature_30d,precipitation_amount_7d,precipitation_amount_30d,specific_humidity_7d,specific_humidity_30d,surface_downwelling_shortwave_flux_in_air_7d,surface_downwelling_shortwave_flux_in_air_30d,wind_speed_7d,wind_speed_30d,wind_from_direction_7d,wind_from_direction_30d,relative_humidity_7d,relative_humidity_30d,potential_evapotranspiration_7d,potential_evapotranspiration_30d,burning_index_g_7d,burning_index_g_30d,dead_fuel_moisture_100hr_7d,dead_fuel_moisture_100hr_30d,dead_fuel_moisture_1000hr_7d,dead_fuel_moisture_1000hr_30d
5062631668,2023-06-11 00:00:00,46.808739,-116.896167,270.0,270.0,18.200000762939453,18.200000762939453,0.004100000020116568,0.004100000020116568,20.200000762939453,20.200000762939453,3.299999952316284,3.299999952316284,194.0,194.0,96.9000015258789,96.9000015258789,0.10000000149011612,0.10000000149011612,0.0,0.0,26.80000114440918,26.80000114440918,28.899999618530273,28.899999618530273
5062630791,2023-06-25 00:00:00,48.212341,-121.087975,268.8999938964844,268.8999938964844,11.100000381469727,11.100000381469727,0.004009999800473452,0.004009999800473452,42.70000076293945,42.70000076293945,4.5,4.5,241.0,241.0,94.9000015258789,94.9000015258789,0.0,0.0,0.0,0.0,27.600000381469727,27.600000381469727,33.29999923706055,33.29999923706055
5062629792,2023-06-25 00:00:00,49.104797,-121.780425,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
5062629027,2023-08-26 00:00:00,48.678238,-113.596083,266.29998779296875,266.29998779296875,2.6000001430511475,2.6000001430511475,0.003229999914765358,0.003229999914765358,48.29999923706055,48.29999923706055,6.900000095367432,6.900000095367432,247.0,247.0,89.30000305175781,89.30000305175781,0.10000000149011612,0.10000000149011612,0.0,0.0,22.0,22.0,25.399999618530273,25.399999618530273
5062628626,2023-06-06 00:00:00,49.590959,-121.132505,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
5062627865,2023-06-29 00:00:00,49.217288,-121.068733,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
5062626864,2023-07-08 00:00:00,45.223858,-122.014714,273.3999938964844,273.3999938964844,11.800000190734863,11.800000190734863,0.004699999932199717,0.004699999932199717,33.900001525878906,33.900001525878906,8.800000190734863,8.800000190734863,231.0,231.0,95.9000015258789,95.9000015258789,0.10000000149011612,0.10000000149011612,0.0,0.0,24.700000762939453,24.700000762939453,34.60000228881836,34.60000228881836
5062626805,2023-07-04 00:00:00,46.276191,-121.599307,272.6000061035156,272.6000061035156,11.0,11.0,0.004419999662786722,0.004419999662786722,51.79999923706055,51.79999923706055,8.0,8.0,241.0,241.0,91.4000015258789,91.4000015258789,0.30000001192092896,0.30000001192092896,0.0,0.0,27.80000114440918,27.80000114440918,33.79999923706055,33.79999923706055
5062626760,2023-06-26 00:00:00,49.145567,-119.168296,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
5062621995,2023-08-19 00:00:00,45.703019,-121.752472,276.29998779296875,276.29998779296875,2.4000000953674316,2.4000000953674316,0.004619999788701534,0.004619999788701534,31.30000114440918,31.30000114440918,4.0,4.0,241.0,241.0,65.5,65.5,1.3000000715255737,1.3000000715255737,0.0,0.0,22.30000114440918,22.30000114440918,32.20000076293945,32.20000076293945
5062621555,2023-05-27 00:00:00,47.183472,-113.520103,269.20001220703125,269.20001220703125,1.3000000715255737,1.3000000715255737,0.004110000096261501,0.004110000096261501,48.70000076293945,48.70000076293945,3.200000047683716,3.200000047683716,230.0,230.0,84.80000305175781,84.80000305175781,0.10000000149011612,0.10000000149011612,0.0,0.0,23.80000114440918,23.80000114440918,24.100000381469727,24.100000381469727
5062621007,2023-08-22 00:00:00,47.152417,-121.43457,271.29998779296875,271.29998779296875,30.600000381469727,30.600000381469727,0.004459999967366457,0.004459999967366457,42.400001525878906,42.400001525878906,4.300000190734863,4.300000190734863,267.0,267.0,100.0,100.0,0.10000000149011612,0.10000000149011612,0.0,0.0,27.600000381469727,27.600000381469727,33.20000076293945,33.20000076293945
5062620791,2023-07-03 00:00:00,49.710653,-116.914096,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
5062620641,2023-06-04 00:00:00,47.851933,-120.962967,268.3999938964844,268.3999938964844,19.30000114440918,19.30000114440918,0.004309999756515026,0.004309999756515026,43.60000228881836,43.60000228881836,5.400000095367432,5.400000095367432,238.0,238.0,90.0999984741211,90.0999984741211,0.0,0.0,0.0,0.0,27.899999618530273,27.899999618530273,33.10000228881836,33.10000228881836
