gbifID,datetime,decimalLatitude,decimalLongitude,gridmet_lat,gridmet_lon,gridmet_date,air_temperature,precipitation_amount,specific_humidity,relative_humidity,mean_vapor_pressure_deficit,potential_evapotranspiration,surface_downwelling_shortwave_flux_in_air,wind_speed,occurrence,elevation,soil_ph
,1985-06-21,39.57321187522044,-114.90871975832596,39.56666666666667,-114.89166663333334,1985-06-21,304.29998779296875,0.0,0.0053399996832013,60.60000228881836,2.1499998569488525,7.0,312.6000061035156,3.1000001430511475,0,1890.0,8.0
,1999-05-14,41.153572088763,-107.20223369438696,41.150000000000006,-107.18333330000002,1999-05-14,281.1000061035156,7.800000190734863,0.0041499999351799,37.70000076293945,0.2800000011920929,3.200000047683716,237.5,3.900000095367432,0,2437.0,6.2
,2003-09-03,45.69414178215434,-108.09416003514202,45.69166666666667,-108.09999996666669,2003-09-03,303.5,0.0,0.0046799997799098,17.899999618530273,2.039999961853028,6.200000286102295,238.1000061035156,1.8000000715255735,0,1079.0,7.3
,1987-03-09,49.0585671613051,-114.90450521526644,49.06666666666667,-114.89166663333334,1987-03-09,265.0,8.0,0.0027199999894946,100.0,0.1599999964237213,1.0,113.4000015258789,2.900000095367432,0,1397.0,6.1
,1979-05-29,39.70758034286811,-96.74505353588688,39.69166666666667,-96.72499996666669,1979-05-29,304.3999938964844,0.0,0.010759999975562,36.5,1.4800000190734863,6.5,293.8000183105469,4.400000095367432,0,348.0,6.7
,1994-07-26,40.164133072175495,-106.77027778850756,40.150000000000006,-106.76666663333334,1994-07-26,279.1000061035156,0.0,0.0056799999438226,70.0,1.350000023841858,5.700000286102295,286.8999938964844,3.5,0,2618.0,5.8
,2020-09-06,39.77378251262891,-112.61251011401824,39.775000000000006,-112.59999996666669,2020-09-06,288.5,0.0,0.0032899999059736,5.0,3.3399999141693115,10.600000381469728,245.0,3.400000095367432,0,1619.0,8.3
,2008-01-07,44.18099443945773,-112.27878943116978,44.19166666666667,-112.26666663333334,2008-01-07,257.6000061035156,0.699999988079071,0.0016599999507889,63.70000076293945,0.0599999986588954,0.3000000119209289,71.30000305175781,3.5,0,1562.0,7.7
,2019-04-06,43.528503172954736,-114.41394153668196,43.525000000000006,-114.43333330000002,2019-04-06,277.8999938964844,1.399999976158142,0.003000000026077,70.5,0.3100000023841858,2.1000001430511475,166.3000030517578,4.900000095367432,0,2198.0,6.3
,1980-08-15,41.28427141848738,-112.79826678054454,41.275000000000006,-112.80833330000002,1980-08-15,302.70001220703125,1.0,0.0068299998529255,73.20000457763672,1.9799998998641968,7.800000190734863,252.1999969482422,2.900000095367432,0,1282.0,
,1982-02-21,46.82666218228351,-107.12105895803823,46.81666666666667,-107.14166663333334,1982-02-21,273.8999938964844,0.6000000238418579,0.0030900000128895,27.80000114440918,0.6699999570846558,3.700000047683716,67.0999984741211,3.700000047683716,0,920.0,7.7
,1988-01-29,42.2051954937029,-86.08051653928247,42.19166666666667,-86.09999996666667,1988-01-29,266.79998779296875,0.0,0.0028999999631196,55.79999923706055,0.1700000017881393,1.7000000476837158,120.0,7.099999904632568,0,241.0,5.9
,1999-11-11,43.65064254434508,-114.68158654906298,43.650000000000006,-114.68333330000002,1999-11-11,281.3999938964844,0.0,0.0032499998342245,61.60000228881836,0.449999988079071,2.5,96.8000030517578,3.6000001430511475,0,2730.0,5.9
,2019-10-26,47.44813067101227,-99.00713586372729,47.44166666666667,-99.01666663333334,2019-10-26,272.3999938964844,1.8000000715255735,0.0044599999673664,57.60000228881836,0.1599999964237213,1.0,56.79999923706055,7.099999904632568,0,463.0,7.3
,1983-03-26,46.51544818554217,-101.77628620870355,46.525000000000006,-101.76666663333334,1983-03-26,270.6000061035156,1.0,0.0033299999777227,100.0,0.0799999982118606,0.9000000357627869,124.0999984741211,3.799999952316284,0,671.0,7.0
,1981-04-03,40.732794232165695,-120.3052701235194,40.73333333333334,-120.30833330000002,1981-04-03,267.20001220703125,0.0,0.0023199999704957,26.39999961853028,0.4599999785423279,4.5,287.3999938964844,5.700000286102295,0,1697.0,7.2
,2019-03-15,48.03973301908283,-91.71839223227836,48.025000000000006,-91.72499996666669,2019-03-15,272.3999938964844,0.4000000059604645,0.0019099999917671,70.20000457763672,0.1799999922513961,1.3000000715255735,118.70000457763672,8.100000381469727,0,406.0,5.2
,1981-07-20,40.15522652253333,-119.378299636535,40.150000000000006,-119.39166663333334,1981-07-20,285.1000061035156,0.0,0.0048199999146163,10.5,2.609999895095825,8.199999809265137,347.70001220703125,3.6000001430511475,0,1241.0,8.6
,1980-02-20,47.2506837504558,-100.06329361521551,47.23333333333333,-100.05833330000002,1980-02-20,260.3999938964844,0.0,0.0016799999866634,64.5,0.0599999986588954,0.699999988079071,126.9000015258789,4.800000190734863,0,594.0,7.3
3759082363.0,2019-08-01 00:00:00,46.04153,-110.240087,46.025000000000006,-110.22499996666669,2019-08-01 00:00:00,284.0,3.400000095367432,0.0066199996508657,25.5,1.329999923706055,5.800000190734863,255.40000915527344,2.0,1,1965.0,6.2
4018559321.0,2018-09-07 00:00:00,48.914773,-121.646205,48.900000000000006,-121.64166663333334,2018-09-07 00:00:00,280.3999938964844,3.400000095367432,0.0067099998705089,83.5999984741211,0.6599999666213989,3.6000001430511475,108.0999984741211,3.299999952316284,1,1559.0,5.1
4945647320.0,2020-08-13 00:00:00,43.07567,-110.976966,43.06666666666667,-110.97499996666669,2020-08-13 00:00:00,299.1000061035156,0.0,0.0049499999731779,50.400001525878906,1.559999942779541,10.300000190734863,276.20001220703125,6.400000095367432,1,2072.0,6.4
,2005-06-04,42.81360707032163,-119.5671272109428,42.81666666666667,-119.55833330000002,2005-06-04,274.29998779296875,0.0,0.0055700000375509,33.20000076293945,0.8700000047683716,5.599999904632568,330.6000061035156,1.899999976158142,0,1388.0,8.2
,2001-05-22,39.6709526721304,-99.5223627046197,39.69166666666667,-99.51666663333334,2001-05-22,294.8999938964844,0.0,0.004579999949783,26.39999961853028,1.0399999618530271,5.200000286102295,255.6999969482422,4.900000095367432,0,602.0,7.3
1302779974.0,2002-07-13 00:00:00,48.901553,-121.008936,48.900000000000006,-121.01666663333334,2002-07-13 00:00:00,286.8999938964844,0.0,0.0057799997739493,51.400001525878906,1.4900000095367432,6.200000286102295,214.1000061035156,2.400000095367432,1,1554.0,5.4
,2019-01-19,41.78977738510103,-109.77907852745788,41.775000000000006,-109.76666663333334,2019-01-19,273.79998779296875,0.0,0.0016199999954551,95.5999984741211,0.209999993443489,0.9000000357627869,80.80000305175781,3.0,0,1901.0,8.2
,1994-05-14,41.22232198519843,-115.62793671880908,41.23333333333334,-115.64166663333334,1994-05-14,275.5,0.0,0.0041100000962615,58.400001525878906,0.9699999690055848,4.700000286102295,306.20001220703125,2.6000001430511475,0,1945.0,7.0
,2005-04-21,45.593841177355536,-108.6057964261314,45.60833333333333,-108.59999996666669,2005-04-21,280.70001220703125,6.700000286102295,0.0043799998238682,60.10000228881836,0.1700000017881393,1.8000000715255735,131.8000030517578,2.6000001430511475,0,1314.0,6.9
1302582013.0,2001-07-30 00:00:00,45.941667,-118.001111,45.94166666666667,-118.01666663333334,2001-07-30 00:00:00,287.5,2.6000001430511475,0.0067699998617172,39.79999923706055,0.3100000023841858,2.1000001430511475,135.6999969482422,2.1000001430511475,1,1520.0,6.1
1302579926.0,2001-07-05 00:00:00,45.289444,-118.858889,45.275000000000006,-118.84999996666669,2001-07-05 00:00:00,295.79998779296875,1.0,0.0077299997210502,30.89999961853028,0.9399999976158142,4.800000190734863,251.6999969482422,4.0,1,1467.0,6.2
,1983-11-08,48.63751036909355,-112.93043395860404,48.650000000000006,-112.93333330000002,1983-11-08,267.8999938964844,0.0,0.0024099999573081,80.70000457763672,0.2899999916553497,1.0,72.70000457763672,3.299999952316284,0,1276.0,7.1
1304443229.0,2001-06-19 00:00:00,45.609333,-118.17,45.60833333333333,-118.18333330000002,2001-06-19 00:00:00,291.79998779296875,0.0,0.0056199999526143,43.79999923706055,0.6599999666213989,4.300000190734863,323.3000183105469,2.200000047683716,1,1508.0,6.1
1304442911.0,1991-06-17 00:00:00,44.3383,-111.5462,44.35833333333333,-111.55833330000002,1991-06-17 00:00:00,276.0,0.0,0.0037799999117851,70.70000457763672,0.8199999928474426,7.099999904632568,333.6000061035156,5.400000095367432,1,2196.0,6.0
,1981-08-07,45.42695529802259,-123.61718154237845,45.44166666666667,-123.59999996666669,1981-08-07,289.20001220703125,0.0,0.0126499999314546,46.10000228881836,1.399999976158142,6.599999904632568,298.1000061035156,5.099999904632568,0,354.0,5.4
1304445125.0,1996-08-29 00:00:00,45.0932,-121.8768,45.10833333333333,-121.89166663333334,1996-08-29 00:00:00,302.1000061035156,0.0,0.007999999448657,66.9000015258789,1.6100000143051147,7.599999904632568,273.3999938964844,3.400000095367432,1,1119.0,5.5
,2014-12-28,41.41077378449362,-107.04495017600068,41.400000000000006,-107.05833330000002,2014-12-28,258.0,5.099999904632568,0.0015999999595806,98.3000030517578,0.0999999940395355,1.2000000476837158,76.5,10.800000190734863,0,2228.0,7.4
,1994-05-25,48.91043132252091,-106.8177818721473,48.900000000000006,-106.80833330000002,1994-05-25,279.20001220703125,0.0,0.0062400000169873,100.0,0.8100000023841858,4.800000190734863,321.8000183105469,3.1000001430511475,0,807.0,7.4
,2016-05-25,39.75178108541503,-95.69127027998792,39.73333333333334,-95.68333330000002,2016-05-25,299.70001220703125,14.5,0.0142099997028708,100.0,0.2999999821186065,4.0,245.5,5.099999904632568,0,330.0,6.4
,2001-06-20,41.90495811569785,-89.69575828528389,41.900000000000006,-89.68333330000002,2001-06-20,298.5,1.399999976158142,0.0078799994662404,31.80000114440918,1.2200000286102295,4.5,253.1000061035156,1.7000000476837158,0,210.0,6.0
,2017-11-03,46.439218842263216,-94.46512516937504,46.44166666666667,-94.47499996666669,2017-11-03,268.0,4.0,0.0026699998416006,94.9000015258789,0.089999996125698,0.5,83.30000305175781,3.5,0,392.0,5.4
,2007-08-23,45.9684157526211,-112.17289112272591,45.98333333333333,-112.18333330000002,2007-08-23,295.0,0.5,0.0043899999000132,23.80000114440918,1.149999976158142,5.5,241.40000915527344,2.299999952316284,0,1554.0,7.2
,1991-03-25,47.39147791623787,-111.41887772988149,47.400000000000006,-111.43333330000002,1991-03-25,280.79998779296875,2.299999952316284,0.0026799999177455,92.5999984741211,0.2999999821186065,2.799999952316284,134.8000030517578,5.400000095367432,0,1133.0,7.2
,2015-09-23,43.04180990890188,-92.77602636447968,43.025000000000006,-92.76666663333334,2015-09-23,300.6000061035156,3.200000047683716,0.0115399993956089,47.10000228881836,0.9300000071525574,4.900000095367432,143.8000030517578,4.099999904632568,0,321.0,6.4
1302579940.0,2001-07-14 00:00:00,46.171944,-117.758611,46.19166666666667,-117.76666663333334,2001-07-14 00:00:00,296.8999938964844,0.0,0.0064999996684491,34.5,1.1799999475479126,5.800000190734863,323.8999938964844,3.6000001430511475,1,1562.0,6.3
,1980-11-09,40.37037651660724,-90.86795156936483,40.35833333333334,-90.84999996666669,1980-11-09,293.79998779296875,0.0,0.0050099999643862,78.70000457763672,0.9300000071525574,3.200000047683716,115.0999984741211,4.900000095367432,0,186.0,6.0
,2009-09-05,49.00537174085501,-121.95810232235966,49.025000000000006,-121.97499996666669,2009-09-05,282.70001220703125,6.599999904632568,0.0067099998705089,46.10000228881836,0.3999999761581421,1.8000000715255735,88.9000015258789,2.700000047683716,0,1122.0,4.9
,2011-04-07,46.22105010436072,-107.57078749687804,46.23333333333333,-107.55833330000002,2011-04-07,271.0,4.099999904632568,0.0030999998562037,85.4000015258789,0.5899999737739563,4.099999904632568,199.3000030517578,3.400000095367432,0,919.0,7.6
1302779109.0,1997-06-28 00:00:00,46.0833,-117.5833,46.06666666666667,-117.59999996666669,1997-06-28 00:00:00,295.6000061035156,1.600000023841858,0.0072200000286102,44.20000076293945,0.8499999642372131,6.099999904632568,302.8999938964844,3.200000047683716,1,1307.0,6.3
,2020-07-19,39.859142366631744,-103.5440907676357,39.85833333333334,-103.55833330000002,2020-07-19,307.6000061035156,4.0,0.0094499997794628,78.20000457763672,2.289999961853028,10.300000190734863,277.20001220703125,4.099999904632568,0,1434.0,7.7
1304445426.0,1996-07-19 00:00:00,45.5546,-122.0119,45.56666666666667,-122.01666663333334,1996-07-19 00:00:00,290.70001220703125,2.799999952316284,0.0061499997973442,100.0,0.5099999904632568,4.200000286102295,236.8000030517578,3.200000047683716,1,961.0,5.1
1304445321.0,2005-09-01 00:00:00,43.5885,-122.0919,43.60833333333333,-122.09999996666669,2005-09-01 00:00:00,296.0,0.0,0.0062099997885525,68.0,1.0299999713897705,5.5,269.3999938964844,2.6000001430511475,1,1607.0,5.8
1304442925.0,1988-08-03 00:00:00,45.2523,-110.5038,45.23333333333333,-110.51666663333334,1988-08-03 00:00:00,274.3999938964844,0.0,0.0046899998560547,19.80000114440918,0.9699999690055848,3.799999952316284,211.40000915527344,2.299999952316284,1,1920.0,6.2
,2007-02-21,42.65512799928818,-112.49368983504212,42.650000000000006,-112.47499996666669,2007-02-21,281.1000061035156,0.800000011920929,0.0035800000187009,88.5,0.3299999833106994,2.700000047683716,134.3000030517578,5.0,0,1621.0,7.4
,1984-12-21,42.66130031258317,-123.02931909219188,42.650000000000006,-123.01666663333334,1984-12-21,271.3999938964844,0.3000000119209289,0.0037299999967217,64.70000457763672,0.1099999994039535,0.4000000059604645,63.400001525878906,1.8000000715255735,0,803.0,6.0
,2013-02-06,46.47256181364504,-106.94238886259426,46.48333333333333,-106.93333330000002,2013-02-06,280.8999938964844,0.0,0.0029199998825788,43.400001525878906,0.3100000023841858,2.0,102.4000015258789,3.700000047683716,0,806.0,7.8
,1992-04-23,40.12268061304404,-110.61066851401831,40.10833333333334,-110.59999996666669,1992-04-23,284.70001220703125,0.0,0.0026499999221414,73.5999984741211,0.5999999642372131,3.799999952316284,280.6000061035156,4.200000286102295,0,2028.0,8.0
,1996-12-08,47.15669836144088,-106.92683382529654,47.150000000000006,-106.93333330000002,1996-12-08,262.70001220703125,0.0,0.0024399999529123,49.60000228881836,0.1700000017881393,1.100000023841858,55.60000228881836,4.0,0,903.0,7.5
,1998-10-27,44.60795784767279,-90.11838753901463,44.60833333333333,-90.09999996666669,1998-10-27,281.5,16.100000381469727,0.00844999961555,46.79999923706055,0.0799999982118606,0.6000000238418579,37.20000076293945,3.0,0,373.0,5.5
,1981-05-24,45.79797701477371,-117.46779806270602,45.81666666666667,-117.47499996666669,1981-05-24,281.29998779296875,8.0,0.0082899993285536,41.60000228881836,0.2800000011920929,2.0,118.20000457763672,1.600000023841858,0,1220.0,6.4
1302581822.0,2005-07-26 00:00:00,47.034875,-115.350028,47.025000000000006,-115.34999996666669,2005-07-26 00:00:00,280.5,0.0,0.0046899998560547,24.30000114440918,1.409999966621399,7.800000190734863,317.6000061035156,3.299999952316284,1,1191.0,5.9
,1996-06-20,41.39282456454679,-106.43696443392012,41.400000000000006,-106.43333330000002,1996-06-20,293.1000061035156,3.0,0.0045499997213482,61.79999923706055,1.0099999904632568,7.900000095367432,310.20001220703125,5.5,0,3054.0,5.5
,1983-05-10,43.25590266543594,-102.60651819311111,43.275000000000006,-102.59999996666669,1983-05-10,280.20001220703125,1.2000000476837158,0.0056300000287592,83.30000305175781,0.7599999904632568,5.900000095367432,299.1000061035156,3.799999952316284,0,982.0,7.5
,1992-05-14,47.053922535200975,-99.09656529348932,47.06666666666667,-99.09999996666669,1992-05-14,296.79998779296875,0.0,0.0042399996891617,87.30000305175781,1.1699999570846558,8.40000057220459,274.5,5.300000190734863,0,534.0,
,2011-01-06,40.23255652241299,-119.858863627337,40.23333333333334,-119.84999996666669,2011-01-06,257.5,0.0,0.0017299999017268,100.0,0.1299999952316284,0.6000000238418579,108.5999984741211,1.399999976158142,0,1333.0,7.5
,1996-05-22,45.78495532214643,-111.569924121585,45.775000000000006,-111.55833330000002,1996-05-22,291.1000061035156,7.400000095367432,0.0060199997387826,89.5,0.6800000071525574,4.700000286102295,237.40000915527344,2.799999952316284,0,1382.0,7.7
,1985-05-27,47.55483005320777,-100.01921679547443,47.56666666666667,-100.01666663333334,1985-05-27,290.8999938964844,2.900000095367432,0.0053999996744096,72.4000015258789,0.7199999690055847,3.400000095367432,154.8000030517578,3.700000047683716,0,603.0,7.2
,1999-07-20,44.46001779858727,-102.47740661159348,44.44166666666667,-102.47499996666669,1999-07-20,302.29998779296875,1.3000000715255735,0.013939999975264,47.29999923706055,0.8700000047683716,6.0,305.6000061035156,2.299999952316284,0,777.0,7.5
,2019-08-28,43.426675483097824,-101.63399322570643,43.44166666666667,-101.64166663333334,2019-08-28,281.6000061035156,0.0,0.0070099998265504,19.0,1.5,7.5,266.0,3.400000095367432,0,883.0,7.3
,2006-04-18,47.584594814379344,-91.4376871576818,47.56666666666667,-91.43333330000002,2006-04-18,288.0,0.0,0.0032899999059736,76.0999984741211,0.6499999761581421,4.099999904632568,286.70001220703125,6.0,0,588.0,5.2
,2018-09-05,46.889791385816,-102.69913206872064,46.900000000000006,-102.68333330000002,2018-09-05,280.8999938964844,0.0,0.004759999923408,66.80000305175781,1.090000033378601,6.200000286102295,175.1999969482422,4.200000286102295,0,765.0,6.5
1302579920.0,1979-06-14 00:00:00,46.81,-113.973,46.81666666666667,-113.97499996666669,1979-06-14 00:00:00,291.20001220703125,0.0,0.0037799999117851,25.700000762939453,0.8299999833106995,5.099999904632568,330.20001220703125,4.700000286102295,1,1634.0,6.2
,1998-02-18,44.819432436586645,-123.6157769873342,44.81666666666667,-123.59999996666669,1998-02-18,283.5,17.700000762939453,0.0061899996362626,100.0,0.0599999986588954,0.6000000238418579,44.79999923706055,12.600000381469728,0,376.0,5.2
1931185019.0,1984-06-12 00:00:00,43.9445,-115.9107,43.94166666666667,-115.89166663333334,1984-06-12 00:00:00,276.3999938964844,0.9000000357627869,0.0056799999438226,35.900001525878906,0.8199999928474426,5.400000095367432,307.3000183105469,2.200000047683716,1,1399.0,6.3
,2019-10-16,46.77553711484328,-120.33145063056844,46.775000000000006,-120.34999996666669,2019-10-16,279.29998779296875,1.7000000476837158,0.0050200000405311,52.60000228881836,0.3899999856948852,1.600000023841858,69.20000457763672,3.700000047683716,0,629.0,7.0
,1988-03-22,45.90998622355711,-101.00639766325637,45.900000000000006,-101.01666663333334,1988-03-22,271.29998779296875,0.0,0.0040199998766183,38.79999923706055,0.4199999868869781,3.400000095367432,189.1999969482422,4.300000190734863,0,653.0,7.1
1304444945.0,2003-10-02 00:00:00,43.7033,-122.0912,43.69166666666667,-122.09999996666669,2003-10-02 00:00:00,291.70001220703125,0.0,0.0059199999086558,33.29999923706055,0.6599999666213989,3.900000095367432,187.3000030517578,3.400000095367432,1,1414.0,5.9
,2017-04-17,44.74487845742797,-112.24518884316996,44.73333333333333,-112.22499996666669,2017-04-17,272.8999938964844,1.899999976158142,0.0031799999997019,35.20000076293945,0.429999977350235,3.1000001430511475,218.6999969482422,6.5,0,2546.0,6.5
,1981-09-14,40.34437291171021,-103.43850893708785,40.35833333333334,-103.43333330000002,1981-09-14,304.3999938964844,4.0,0.0067799999378621,79.20000457763672,1.9399999380111688,5.5,226.6999969482422,3.299999952316284,0,1303.0,7.6
,1987-02-14,46.16080187246885,-92.72875460313196,46.150000000000006,-92.72499996666669,1987-02-14,262.1000061035156,0.0,0.0016299999551847,92.0999984741211,0.1799999922513961,1.0,101.0,5.5,0,331.0,5.4
,2008-04-29,48.07784975191684,-123.14585204046818,48.06666666666667,-123.14166663333334,2008-04-29,275.5,0.6000000238418579,0.0042499997653067,44.70000076293945,0.4099999964237213,2.799999952316284,213.90000915527344,4.300000190734863,0,74.0,
,1987-06-17,47.867302336564165,-95.90037186739644,47.85833333333333,-95.89166663333334,1987-06-17,304.8999938964844,2.1000001430511475,0.011179999448359,89.0999984741211,1.579999923706055,7.099999904632568,291.5,5.400000095367432,0,347.0,7.2
,2004-11-14,40.98315242841207,-114.89983331613546,40.98333333333334,-114.89166663333334,2004-11-14,281.1000061035156,0.0,0.0041700000874698,51.900001525878906,0.2199999988079071,0.800000011920929,120.70000457763672,1.5,0,1890.0,7.9
,2014-11-06,45.19004316106003,-100.93457114328156,45.19166666666667,-100.93333330000002,2014-11-06,269.6000061035156,0.0,0.0030999998562037,94.8000030517578,0.5299999713897705,3.1000001430511475,109.0,3.799999952316284,0,586.0,7.1
1304443041.0,1989-06-29 00:00:00,44.4763,-110.0671,44.48333333333333,-110.05833330000002,1989-06-29 00:00:00,294.79998779296875,0.0,0.004139999859035,19.600000381469727,1.209999918937683,6.300000190734863,335.3999938964844,4.900000095367432,1,2555.0,6.0
2802923422.0,2019-07-12 00:00:00,48.532829,-116.600054,48.525000000000006,-116.59999996666669,2019-07-12 00:00:00,285.1000061035156,0.0,0.0082299998030066,32.60000228881836,1.350000023841858,7.599999904632568,298.1000061035156,3.400000095367432,1,827.0,6.0
,2000-08-06,40.97343101484877,-120.14466504246964,40.98333333333334,-120.14166663333334,2000-08-06,282.6000061035156,0.0,0.0048199999146163,13.100000381469728,1.9299999475479128,6.700000286102295,313.8999938964844,3.400000095367432,0,1767.0,6.9
4867931957.0,2019-07-21 00:00:00,42.373404,-122.205501,42.35833333333333,-122.22499996666669,2019-07-21 00:00:00,281.20001220703125,0.0,0.0067999996244907,24.5,1.4900000095367432,7.599999904632568,335.6000061035156,2.6000001430511475,1,1519.0,6.1
,1980-08-03,41.486646906986685,-109.7100120773512,41.48333333333334,-109.72499996666669,1980-08-03,300.70001220703125,0.0,0.0052299997769296,71.80000305175781,1.709999918937683,11.5,282.3999938964844,7.0,0,1942.0,8.2
,1981-03-21,40.73157282227076,-98.50300432770337,40.73333333333334,-98.51666663333334,1981-03-21,272.8999938964844,3.299999952316284,0.0031399999279528,22.700000762939453,0.4399999976158142,3.900000095367432,94.70000457763672,7.200000286102295,0,607.0,6.5
,1997-05-16,45.50108796961729,-122.67849857949292,45.48333333333333,-122.68333330000002,1997-05-16,299.70001220703125,0.0,0.0083799995481967,46.79999923706055,1.1799999475479126,6.5,303.8999938964844,2.6000001430511475,0,42.0,
,1994-03-06,42.94281547151812,-102.54453625391922,42.94166666666667,-102.55833330000002,1994-03-06,279.3999938964844,9.699999809265137,0.0036799998488277,100.0,0.1599999964237213,1.2000000476837158,80.9000015258789,2.400000095367432,0,1029.0,7.5
,2017-06-18,45.60299256912074,-121.0267069002142,45.60833333333333,-121.01666663333334,2017-06-18,303.20001220703125,0.0,0.00878999941051,80.30000305175781,1.579999923706055,4.700000286102295,210.3000030517578,2.1000001430511475,0,301.0,6.4
1304443138.0,2001-07-10 00:00:00,44.8775,-118.648333,44.85833333333333,-118.64166663333334,2001-07-10 00:00:00,301.20001220703125,0.800000011920929,0.0065999999642372,21.5,1.7999999523162842,6.200000286102295,327.6000061035156,2.299999952316284,1,1707.0,6.0
1304445095.0,2005-08-30 00:00:00,45.4611,-121.8447,45.44166666666667,-121.84999996666669,2005-08-30 00:00:00,280.6000061035156,0.9000000357627869,0.0061999997124075,48.70000076293945,0.6699999570846558,5.200000286102295,267.70001220703125,4.300000190734863,1,1003.0,5.2
,1988-10-18,40.53353686839337,-91.95431877254096,40.525000000000006,-91.97499996666669,1988-10-18,288.3999938964844,0.0,0.0040500001050531,26.5,0.5799999833106995,3.700000047683716,169.10000610351562,4.0,0,224.0,5.8
,2014-05-02,42.22080249907566,-106.02126694917624,42.23333333333333,-106.01666663333334,2014-05-02,291.8999938964844,0.0,0.0035500000230968,15.5,0.8999999761581421,7.5,267.20001220703125,6.300000190734863,0,2115.0,7.5
,2004-07-05,43.33802259556162,-98.05689313948368,43.35833333333333,-98.05833330000002,2004-07-05,295.79998779296875,12.100000381469728,0.0126399993896484,100.0,0.2800000011920929,3.700000047683716,225.1000061035156,3.900000095367432,0,448.0,6.6
,2015-09-19,47.91770394315359,-113.42539771163923,47.900000000000006,-113.43333330000002,2015-09-19,286.70001220703125,0.0,0.0047399997711181,40.70000076293945,0.5799999833106995,4.700000286102295,159.60000610351562,6.5,0,1449.0,5.9
,1990-07-09,42.583220834265816,-117.6996157807162,42.56666666666667,-117.68333330000002,1990-07-09,308.3999938964844,0.0,0.0054899998940527,46.70000076293945,2.93999981880188,8.600000381469727,332.3999938964844,1.8000000715255735,0,1232.0,8.0
1302581961.0,2001-08-03 00:00:00,46.01325,-117.758417,46.025000000000006,-117.76666663333334,2001-08-03 00:00:00,298.0,0.0,0.0061899996362626,24.0,1.4399999380111694,5.800000190734863,275.3999938964844,3.799999952316284,1,1566.0,6.0
,2015-05-09,48.04137757345342,-113.25805581898244,48.025000000000006,-113.26666663333334,2015-05-09,269.79998779296875,0.0,0.003000000026077,80.30000305175781,0.5399999618530273,4.900000095367432,310.70001220703125,3.900000095367432,0,1609.0,6.0
,1982-01-26,47.42914666859252,-93.09231477871104,47.44166666666667,-93.09999996666669,1982-01-26,244.1999969482422,0.0,0.000609999988228,47.60000228881836,0.0700000002980232,0.699999988079071,85.4000015258789,5.800000190734863,0,526.0,5.7
,1990-11-13,42.13242656959701,-99.7732881581559,42.150000000000006,-99.76666663333334,1990-11-13,271.3999938964844,0.0,0.0038999998942017,83.70000457763672,0.6299999952316284,3.700000047683716,110.0999984741211,4.200000286102295,0,769.0,6.2
,2013-10-13,41.44888043725421,-96.69872954831152,41.44166666666667,-96.68333330000002,2013-10-13,295.6000061035156,0.0,0.002769999904558,53.29999923706055,1.329999923706055,5.700000286102295,171.60000610351562,2.900000095367432,0,378.0,6.5
,1992-12-22,41.42062737603462,-104.96271327018516,41.400000000000006,-104.97499996666669,1992-12-22,263.29998779296875,0.0,0.0017099999822676,35.60000228881836,0.2299999892711639,2.1000001430511475,92.0,6.599999904632568,0,1931.0,7.3
,1980-01-21,41.92578586402444,-90.59558953838474,41.94166666666667,-90.59999996666669,1980-01-21,264.8999938964844,0.3000000119209289,0.002199999988079,42.60000228881836,0.1299999952316284,1.0,38.60000228881836,3.900000095367432,0,216.0,6.0
,1993-02-19,41.7523002868494,-112.76124481174062,41.73333333333334,-112.76666663333334,1993-02-19,276.8999938964844,5.300000190734863,0.0031200000084936,57.79999923706055,0.1499999910593032,1.399999976158142,112.9000015258789,3.700000047683716,0,1379.0,7.8
,2012-05-29,44.922762797388216,-116.43696235154596,44.94166666666667,-116.43333330000002,2012-05-29,277.1000061035156,0.0,0.0044899997301399,68.70000457763672,0.8499999642372131,5.0,331.0,3.700000047683716,0,1515.0,6.2
1302582027.0,2002-07-21 00:00:00,46.062222,-117.844444,46.06666666666667,-117.84999996666669,2002-07-21 00:00:00,285.6000061035156,0.0,0.0057600000873208,43.70000076293945,1.5399999618530271,6.800000190734863,320.1000061035156,2.0,1,1720.0,5.9
3994139348.0,2020-07-26 00:00:00,45.260433,-111.110367,45.275000000000006,-111.09999996666669,2020-07-26 00:00:00,293.70001220703125,0.0,0.0056199999526143,67.0,0.9699999690055848,5.5,311.6000061035156,1.8000000715255735,1,2676.0,5.9
,2003-11-06,43.14441387438655,-88.72269145964827,43.150000000000006,-88.72499996666667,2003-11-06,275.6000061035156,0.0,0.0021599999163299,36.400001525878906,0.25,1.8000000715255735,118.0999984741211,4.0,0,261.0,6.3
,2002-11-06,40.324397241421664,-102.94972053318772,40.31666666666667,-102.93333330000002,2002-11-06,278.29998779296875,0.0,0.0028299998957663,47.10000228881836,0.2399999946355819,1.3000000715255735,134.6999969482422,4.300000190734863,0,1315.0,7.5
,1997-09-04,46.86793457120744,-98.35502869888502,46.85833333333333,-98.34999996666669,1997-09-04,299.3999938964844,1.600000023841858,0.0108300000429153,100.0,0.6399999856948853,5.0,202.90000915527344,5.400000095367432,0,446.0,7.4
